comment,cid,author,videoId,pageUrl,commentsCount,title
I feel we have lost control of our government here in the United States. There is no telling what will happen if they try to force CBDC on us.,UgyQRej3XadV7O1bNMN4AaABAg,@Charles_ONeal,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
Donald Trump = 589 = Thomas Anderson (NEO) = Ripple the Bull🎯🐂 America's golden age is just ahead... Trump is bringing Gold backed QFS & Level Playing Field🌎 Got my Popcorn!🍿XRP. (589) 😉 👑,UgxPj7HEt768n6uGVyx4AaABAg,@XRP-Alchemy,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
"How long can a paper doIIar compete with rollout of instantly interchangable sovereign state issued goId backed digital currencies? Zimbabwe rollout: May 8 = 5/8 = 58 = XRP. Gematria.😉 

NESARA = 58💎 too.",UgzITbwoafpbaVlJQbN4AaABAg,@XRP-Alchemy,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
Revolution transhumanimns begun yay I’m godlike immortal transhumanimns I’m  Ai I’m going have unlimited cbdc  have unlimited everything and all I’m going have 10 mansion and 10 kingdom,UgzSl3piZ3TXEoNcWBl4AaABAg,@eanaruto7573,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
"UBI via CBDC$ on XRPL? ""Nothing like a really good crisis."" 😉",Ugxmd-EdsBxgnitY01l4AaABAg,@XRP-Alchemy,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
Wow! My dear you are always on point. It means the UNICOIN or cbdc would be interoperable to Crypto currency?,Ugx6g7Pk3Y4rOkeA2V54AaABAg,@edwardagongoasinyanga5546,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
But please make a video about how to fight back against this fascist crap.,Ugyar_Jbo8oCYVj6f3B4AaABAg,@kevindudson2344,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
CBDC is evil. 😡 Screw CBDC,Ugxm4ojdrqonGlfPmZ54AaABAg,@regionalsalesrepmn,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
Remember they allow us to know. Nobody even knew that the IMF was developing this (or at least i never heard anybody speak of it). They know the backlash and still decided to do it because they can and you will use their system. Al otherl crypto is useless.,UgwZ273DyE6aCn7wvhd4AaABAg,@firmbeliever3847,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
Thank You,Ugw-k9A5PD77txytgIB4AaABAg,@aguilamontecristo7585,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
"World Bank and IMF CBDC? 
What is the difference from using USD or Euro?  They might sanction you or freeze your assets if they don't like you?",UgzwbnlVqa1djqQBQVR4AaABAg,@geoff9858,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
The citizens of the US are too busy and distracted with pronouns and gender identification and bathrooms to notice or be aware of whats going on in the world. Too many people are asleep. This will take a lot of people by unpleasant surprise.,UgwnU3kHQqt5Sf18yGJ4AaABAg,@whatnow8080,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
"Lena, Excellent summary.  I am sure this is being rolled out globally. Look at the background of the NEW , recently appointed head of the wORLD BANK - an appointment that is within the  gift of USA!!.  His previous job was as CEO of Mastercard.  What are the chances that this appointment id to help global rollout of CBDC.",UgyEIXt6JT9ydgPRMoF4AaABAg,@user-gz8ip6oh4l,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
"ah
HAHAHA

hear yee
hear yee
hear yee

The FAKE Matrix shows its already gone

AAAHHH

HEY you tube if dont change, youll be gone the soonest

The Full Blown DownFall of the few,
Starts NOW",UgyD-c0i_J3D3cmitCl4AaABAg,@aguilamontecristo7585,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
As if anyone is going to trust Legarde/IMF and her cohorts that got us here repeatedly ready to bankrupt countries that dont obey their ESG/Social Credit/Ukraine etc? They will start WWlll and I agree. A French Revolution that makes the original look like strongly worded Tweet.,UgzCOadW7Py6yRaroW94AaABAg,@tocarules,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
Probably so as the credit card was told created so you didnt have to carry cash truth be told it was preparing the way for the digital currency. How many people pay their bills either by computer or phone?,UgyEIXt6JT9ydgPRMoF4AaABAg.9pLubnmkEL-9pM1z0Gd_nU,@larrybulthouse455,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
​ @sa3270  nope,UgwnU3kHQqt5Sf18yGJ4AaABAg.9pLuCzbPQbT9pMB4Mjrubn,@stuartd9741,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
"No offense, but bitcoin won’t do sh*t. The CBDC will go against the bitcoin or any public cryptocurrency.",UgwnU3kHQqt5Sf18yGJ4AaABAg.9pLuCzbPQbT9pMAvEuin1z,@Brujo2016,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
Bitcoin now load up,UgwnU3kHQqt5Sf18yGJ4AaABAg.9pLuCzbPQbT9pMAjxvq3Sz,@tezclark6370,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
BTC,UgwnU3kHQqt5Sf18yGJ4AaABAg.9pLuCzbPQbT9pMAhPKJRL1,@tezclark6370,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
Not all citizens.,UgwnU3kHQqt5Sf18yGJ4AaABAg.9pLuCzbPQbT9pM4iK-ozcl,@dougm2250,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
I don't see that knowing about it in advance is going to help me deal with it any better.,UgwnU3kHQqt5Sf18yGJ4AaABAg.9pLuCzbPQbT9pM2TwCsJz5,@sa3270,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
Yeah but it’s getting pretty hot !,UgwnU3kHQqt5Sf18yGJ4AaABAg.9pLuCzbPQbT9pM2BbN3wTh,@jerrypeal653,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
You know it's going to be bad for the 99% when the established media are mute about it.,UgwnU3kHQqt5Sf18yGJ4AaABAg.9pLuCzbPQbT9pM1XYG-Asa,@RussCR5187,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
I'm well aware  of  what  is going  on.  I've  been  telling  all my friends  and  family.  However.  I didn't vote for  the slob in the  house.  Biden  should  be  arrested.  Oh and  it's all the world  just  incase  you  don't  know.  If I had the money  I'd move.  But all the  world  is changing.  We all are owned  by someone.  I say the queen?,UgwnU3kHQqt5Sf18yGJ4AaABAg.9pLuCzbPQbT9pM0-rHk0YA,@acemore.3213,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
"Yup and ""They"" won't be able to ""FLIP"" a ""COIN"" to findout which Restroom to go to 😂",UgwnU3kHQqt5Sf18yGJ4AaABAg.9pLuCzbPQbT9pLzQTCFf1d,@runcoweezrun8143,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
"@ what now, you are absolutely true , a lot of folks are so asleep. Blessings",UgwnU3kHQqt5Sf18yGJ4AaABAg.9pLuCzbPQbT9psoLPF1tPn,@Audrey-faithlife,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
"Not me, pal.  I and my friends are US citizens and we're not busy with that crap.  Come on, do some homwork.",UgwnU3kHQqt5Sf18yGJ4AaABAg.9pLuCzbPQbT9pgMv3aAHjz,@steveswell1,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
​ @RussCR5187  FL Governor is not allowing cdbc. We are blessed to have a Governor with a spine and cahones.,UgwnU3kHQqt5Sf18yGJ4AaABAg.9pLuCzbPQbT9pcFzWo0Q60,@gypsygirl9999,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
That’s the whole point a distraction,UgwnU3kHQqt5Sf18yGJ4AaABAg.9pLuCzbPQbT9pTQ7VidBri,@conniehayes4957,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
" @sa3270  Buy silver and gold all the Central banks are buying gold at unprecedented levels! The globalist are doing the same.  Pay off your debt buy as much food as you can. We don't know exactly how this will all play out... Although most Americans are like sheep the governments throughout the world proved that during covid! You will be a bad person if you don't go along with their digital money because it will be for the better good of the planet! Does anybody find it hypocritical the globalists who all fly into Davos, Switerland once a year in their leer jets to discuss how they are going to save  the planet from climate change! They also have limo's from multiple countries  flown in and the best steak in the world flown in from Japan! As China builds  a new coal fired powerplant every week!  The globalists plan for us to eat cricket food and millworms burgers While they live like kings!!  This is only about power and control!!",UgwnU3kHQqt5Sf18yGJ4AaABAg.9pLuCzbPQbT9pT7qoDJ_V1,@larrydalton7164,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
 @lauralijames6316  I hope the government won't get rid of Bitcoin. This is just my opinion but who would ever go along with digital money where the government can see every transaction  you make if they had an alternative?,UgwnU3kHQqt5Sf18yGJ4AaABAg.9pLuCzbPQbT9pT2wPt653R,@larrydalton7164,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
" @larrydalton7164  Bitcoin diesn't exist. Do you have ut in your pocket?
Di not let them fool you, that is actually to test if you fell for it to get rid of cash!!!!",UgwnU3kHQqt5Sf18yGJ4AaABAg.9pLuCzbPQbT9pSjyWg98d1,@lauralijames6316,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
" @tezclark6370  must continue to use our money, bitcotin is not in your hands, it is all a fraud you know the biggest Robber Black Rock broke because of butcoin",UgwnU3kHQqt5Sf18yGJ4AaABAg.9pLuCzbPQbT9pSjl8XbzDW,@lauralijames6316,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
"If we stand together for what we want, we can do anything, believe it or not there are more of us with an uncorrupted brain and eyes that see the truth, and we know the best for us.
There is a town that got together, they invited the corrupted ones just to see what the meeting and decision was. So the town said, no 15 minutes limit, no fake card, they chose their freedom, no to eating bugs, no ti big pharma and food, yes to farms, & meat, the toll them they will have their own people voted by them. They never did any good with their taxes. So no more taxes were to be paid to them. They kicked them out. They have their own leader chosen by them.,",UgwnU3kHQqt5Sf18yGJ4AaABAg.9pLuCzbPQbT9pSjZ2qeG43,@lauralijames6316,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
"Put a trans person on the coin, and like Bud Light, the Americans will not use it.",UgwnU3kHQqt5Sf18yGJ4AaABAg.9pLuCzbPQbT9pQwyECeQz7,@michaelrobertson7397,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
😂😂And busy with black life matters until they land at the plantation,UgwnU3kHQqt5Sf18yGJ4AaABAg.9pLuCzbPQbT9pQgSekioUw,@NjieZiphougarth,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
" @sa3270  By knowing about it in advance you can push your state legislature in doing what Texas and a few other states are already doing: Create a Sovereign State Bank, an associated bullion depository, and a local (or regional) gold-based currency that provides an alternative to CBDC.  We are a republic and the states have the latitude to take action.",UgwnU3kHQqt5Sf18yGJ4AaABAg.9pLuCzbPQbT9pNNkdBmonE,@RussCR5187,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
"​@larrydalton7164 eventually it will all be done by force! Merchant's will only be able to take government allowed currency, this is why the government is so adamant to disarm the US.",UgwnU3kHQqt5Sf18yGJ4AaABAg.9pLuCzbPQbT9pNECqjrLtZ,@davidsimmons3844,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
"It is the Great Reset, NWO.",UgwnU3kHQqt5Sf18yGJ4AaABAg.9pLuCzbPQbT9pMVccRsfKj,@carriebordenaro3015,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
 @stuartd9741  exactly!,UgwnU3kHQqt5Sf18yGJ4AaABAg.9pLuCzbPQbT9pMUvzEQrxT,@larrydalton7164,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
 @tezclark6370  The government can't continue to let bit coin exist! Who wants the government controlling all their  money! People would all go to Bitcoin!,UgwnU3kHQqt5Sf18yGJ4AaABAg.9pLuCzbPQbT9pMUtmPPnyy,@larrydalton7164,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
All by design keep us distracted while they do all their dirty work!!,UgwnU3kHQqt5Sf18yGJ4AaABAg.9pLuCzbPQbT9pMUaLBsfP9,@larrydalton7164,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
You should live with your mama.,UgwnU3kHQqt5Sf18yGJ4AaABAg.9pLuCzbPQbT9pMMeqs2Eg0,@johnjeffery6638,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
"Now understand what the war in Ukraine was all about
Distraction!",UgwnU3kHQqt5Sf18yGJ4AaABAg.9pLuCzbPQbT9pMB7Z6nYy3,@stuartd9741,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
"​ @carloschu7127  does it matter? What matters is who is actually controlling the IMF.
The World Bank and IMF has always and will always be headed by an American and EU nominated person, until and unless the status quo is changed to be more representative of the whole world.",UgzwbnlVqa1djqQBQVR4AaABAg.9pLtyow2ByX9pMRsHV4Lbu,@geoff9858,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
​ @guyinthesky6696  brics the sheople heat gold and that carrots taste so good only it's fractionally to far away.,UgzwbnlVqa1djqQBQVR4AaABAg.9pLtyow2ByX9pM6pCrRbUB,@DUB-sential,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
Invest in the BRICS markets and follow Peter Schiff.,UgzwbnlVqa1djqQBQVR4AaABAg.9pLtyow2ByX9pM5jdW6pwS,@guyinthesky6696,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
"CBDC and Digital IDs together represent a complete loss of financial freedom.  CBDC is programmable, so if you misbehave in some way they can selectively curtail access to your own money based on time, place, purpose, amount, and on and on.",UgzwbnlVqa1djqQBQVR4AaABAg.9pLtyow2ByX9pM24z9e0pI,@RussCR5187,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
You need to check IMF's SDR.,UgzwbnlVqa1djqQBQVR4AaABAg.9pLtyow2ByX9pLueCdzUOI,@carloschu7127,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
